"fecha","State","Births"
1986-04-01,"TAS",595
1986-05-01,"TAS",553
1986-06-01,"TAS",574
1986-07-01,"TAS",617
1986-08-01,"TAS",622
1986-09-01,"TAS",602
1986-10-01,"TAS",640
1986-11-01,"TAS",551
1986-12-01,"TAS",608
1987-01-01,"TAS",566
1987-02-01,"TAS",550
1987-03-01,"TAS",604
1987-04-01,"TAS",558
1987-05-01,"TAS",556
1987-06-01,"TAS",572
1987-07-01,"TAS",576
1987-08-01,"TAS",580
1987-09-01,"TAS",587
1987-10-01,"TAS",561
1987-11-01,"TAS",572
1987-12-01,"TAS",571
1988-01-01,"TAS",537
1988-02-01,"TAS",553
1988-03-01,"TAS",588
1988-04-01,"TAS",561
1988-05-01,"TAS",529
1988-06-01,"TAS",554
1988-07-01,"TAS",569
1988-08-01,"TAS",602
1988-09-01,"TAS",624
1988-10-01,"TAS",615
1988-11-01,"TAS",617
1988-12-01,"TAS",598
1989-01-01,"TAS",548
1989-02-01,"TAS",496
1989-03-01,"TAS",589
1989-04-01,"TAS",572
1989-05-01,"TAS",591
1989-06-01,"TAS",536
1989-07-01,"TAS",595
1989-08-01,"TAS",580
1989-09-01,"TAS",618
1989-10-01,"TAS",600
1989-11-01,"TAS",633
1989-12-01,"TAS",558
1990-01-01,"TAS",587
1990-02-01,"TAS",530
1990-03-01,"TAS",616
1990-04-01,"TAS",569
1990-05-01,"TAS",581
1990-06-01,"TAS",561
1990-07-01,"TAS",594
1990-08-01,"TAS",637
1990-09-01,"TAS",629
1990-10-01,"TAS",658
1990-11-01,"TAS",558
1990-12-01,"TAS",578
1991-01-01,"TAS",606
1991-02-01,"TAS",587
1991-03-01,"TAS",549
1991-04-01,"TAS",579
1991-05-01,"TAS",579
1991-06-01,"TAS",588
1991-07-01,"TAS",595
1991-08-01,"TAS",599
1991-09-01,"TAS",563
1991-10-01,"TAS",592
1991-11-01,"TAS",544
1991-12-01,"TAS",604
1992-01-01,"TAS",604
1992-02-01,"TAS",555
1992-03-01,"TAS",571
1992-04-01,"TAS",591
1992-05-01,"TAS",583
1992-06-01,"TAS",592
1992-07-01,"TAS",590
1992-08-01,"TAS",589
1992-09-01,"TAS",604
1992-10-01,"TAS",620
1992-11-01,"TAS",559
1992-12-01,"TAS",605
1993-01-01,"TAS",546
1993-02-01,"TAS",517
1993-03-01,"TAS",587
1993-04-01,"TAS",580
1993-05-01,"TAS",562
1993-06-01,"TAS",534
1993-07-01,"TAS",586
1993-08-01,"TAS",615
1993-09-01,"TAS",587
1993-10-01,"TAS",644
1993-11-01,"TAS",603
1993-12-01,"TAS",551
1994-01-01,"TAS",532
1994-02-01,"TAS",546
1994-03-01,"TAS",637
1994-04-01,"TAS",523
1994-05-01,"TAS",571
1994-06-01,"TAS",595
1994-07-01,"TAS",587
1994-08-01,"TAS",569
1994-09-01,"TAS",638
1994-10-01,"TAS",634
1994-11-01,"TAS",595
1994-12-01,"TAS",614
1995-01-01,"TAS",551
1995-02-01,"TAS",523
1995-03-01,"TAS",587
1995-04-01,"TAS",582
1995-05-01,"TAS",551
1995-06-01,"TAS",575
1995-07-01,"TAS",599
1995-08-01,"TAS",627
1995-09-01,"TAS",596
1995-10-01,"TAS",583
1995-11-01,"TAS",508
1995-12-01,"TAS",543
1996-01-01,"TAS",575
1996-02-01,"TAS",552
1996-03-01,"TAS",542
1996-04-01,"TAS",496
1996-05-01,"TAS",563
1996-06-01,"TAS",510
1996-07-01,"TAS",572
1996-08-01,"TAS",567
1996-09-01,"TAS",609
1996-10-01,"TAS",575
1996-11-01,"TAS",524
1996-12-01,"TAS",570
1997-01-01,"TAS",528
1997-02-01,"TAS",498
1997-03-01,"TAS",530
1997-04-01,"TAS",516
1997-05-01,"TAS",548
1997-06-01,"TAS",516
1997-07-01,"TAS",562
1997-08-01,"TAS",506
1997-09-01,"TAS",522
1997-10-01,"TAS",555
1997-11-01,"TAS",486
1997-12-01,"TAS",530
1998-01-01,"TAS",528
1998-02-01,"TAS",498
1998-03-01,"TAS",539
1998-04-01,"TAS",496
1998-05-01,"TAS",496
1998-06-01,"TAS",504
1998-07-01,"TAS",569
1998-08-01,"TAS",551
1998-09-01,"TAS",550
1998-10-01,"TAS",592
1998-11-01,"TAS",510
1998-12-01,"TAS",529
1999-01-01,"TAS",521
1999-02-01,"TAS",521
1999-03-01,"TAS",549
1999-04-01,"TAS",490
1999-05-01,"TAS",544
1999-06-01,"TAS",523
1999-07-01,"TAS",507
1999-08-01,"TAS",547
1999-09-01,"TAS",527
1999-10-01,"TAS",489
1999-11-01,"TAS",467
1999-12-01,"TAS",532
2000-01-01,"TAS",522
2000-02-01,"TAS",469
2000-03-01,"TAS",494
2000-04-01,"TAS",477
2000-05-01,"TAS",482
2000-06-01,"TAS",517
2000-07-01,"TAS",475
2000-08-01,"TAS",504
2000-09-01,"TAS",504
2000-10-01,"TAS",543
2000-11-01,"TAS",514
2000-12-01,"TAS",499
2001-01-01,"TAS",512
2001-02-01,"TAS",447
2001-03-01,"TAS",482
2001-04-01,"TAS",427
2001-05-01,"TAS",496
2001-06-01,"TAS",439
2001-07-01,"TAS",443
2001-08-01,"TAS",467
2001-09-01,"TAS",479
2001-10-01,"TAS",494
2001-11-01,"TAS",484
2001-12-01,"TAS",492
2002-01-01,"TAS",514
2002-02-01,"TAS",448
2002-03-01,"TAS",486
2002-04-01,"TAS",454
2002-05-01,"TAS",476
2002-06-01,"TAS",498
2002-07-01,"TAS",488
2002-08-01,"TAS",495
2002-09-01,"TAS",510
2002-10-01,"TAS",505
2002-11-01,"TAS",455
2002-12-01,"TAS",498
2003-01-01,"TAS",460
2003-02-01,"TAS",426
2003-03-01,"TAS",484
2003-04-01,"TAS",410
2003-05-01,"TAS",460
2003-06-01,"TAS",432
2003-07-01,"TAS",500
2003-08-01,"TAS",476
2003-09-01,"TAS",491
2003-10-01,"TAS",520
2003-11-01,"TAS",470
2003-12-01,"TAS",500
2004-01-01,"TAS",464
2004-02-01,"TAS",437
2004-03-01,"TAS",460
2004-04-01,"TAS",433
2004-05-01,"TAS",447
2004-06-01,"TAS",402
2004-07-01,"TAS",519
2004-08-01,"TAS",514
2004-09-01,"TAS",504
2004-10-01,"TAS",476
2004-11-01,"TAS",481
2004-12-01,"TAS",477
2005-01-01,"TAS",506
2005-02-01,"TAS",450
2005-03-01,"TAS",438
2005-04-01,"TAS",491
2005-05-01,"TAS",518
2005-06-01,"TAS",507
2005-07-01,"TAS",533
2005-08-01,"TAS",542
2005-09-01,"TAS",534
2005-10-01,"TAS",559
2005-11-01,"TAS",509
2005-12-01,"TAS",562
2006-01-01,"TAS",562
2006-02-01,"TAS",528
2006-03-01,"TAS",546
2006-04-01,"TAS",450
2006-05-01,"TAS",474
2006-06-01,"TAS",481
2006-07-01,"TAS",575
2006-08-01,"TAS",577
2006-09-01,"TAS",634
2006-10-01,"TAS",550
2006-11-01,"TAS",601
2006-12-01,"TAS",561
2007-01-01,"TAS",553
2007-02-01,"TAS",498
2007-03-01,"TAS",564
2007-04-01,"TAS",495
2007-05-01,"TAS",571
2007-06-01,"TAS",490
2007-07-01,"TAS",598
2007-08-01,"TAS",546
2007-09-01,"TAS",577
2007-10-01,"TAS",544
2007-11-01,"TAS",546
2007-12-01,"TAS",527
2008-01-01,"TAS",559
2008-02-01,"TAS",522
2008-03-01,"TAS",541
2008-04-01,"TAS",534
2008-05-01,"TAS",519
2008-06-01,"TAS",543
2008-07-01,"TAS",571
2008-08-01,"TAS",559
2008-09-01,"TAS",547
2008-10-01,"TAS",576
2008-11-01,"TAS",551
2008-12-01,"TAS",575
2009-01-01,"TAS",522
2009-02-01,"TAS",503
2009-03-01,"TAS",580
2009-04-01,"TAS",524
2009-05-01,"TAS",564
2009-06-01,"TAS",554
2009-07-01,"TAS",512
2009-08-01,"TAS",572
2009-09-01,"TAS",545
2009-10-01,"TAS",625
2009-11-01,"TAS",532
2009-12-01,"TAS",501
2010-01-01,"TAS",533
2010-02-01,"TAS",472
2010-03-01,"TAS",541
2010-04-01,"TAS",498
2010-05-01,"TAS",536
2010-06-01,"TAS",495
2010-07-01,"TAS",490
2010-08-01,"TAS",504
2010-09-01,"TAS",578
2010-10-01,"TAS",564
2010-11-01,"TAS",496
2010-12-01,"TAS",510
2011-01-01,"TAS",545
2011-02-01,"TAS",520
2011-03-01,"TAS",588
2011-04-01,"TAS",503
2011-05-01,"TAS",548
2011-06-01,"TAS",504
2011-07-01,"TAS",541
2011-08-01,"TAS",517
2011-09-01,"TAS",531
2011-10-01,"TAS",547
2011-11-01,"TAS",504
2011-12-01,"TAS",546
2012-01-01,"TAS",533
2012-02-01,"TAS",524
2012-03-01,"TAS",462
2012-04-01,"TAS",479
2012-05-01,"TAS",530
2012-06-01,"TAS",475
2012-07-01,"TAS",509
2012-08-01,"TAS",515
2012-09-01,"TAS",495
2012-10-01,"TAS",521
2012-11-01,"TAS",480
2012-12-01,"TAS",495
2013-01-01,"TAS",524
2013-02-01,"TAS",449
2013-03-01,"TAS",521
2013-04-01,"TAS",460
2013-05-01,"TAS",506
2013-06-01,"TAS",508
2013-07-01,"TAS",502
2013-08-01,"TAS",497
2013-09-01,"TAS",490
2013-10-01,"TAS",531
2013-11-01,"TAS",498
2013-12-01,"TAS",475
2014-01-01,"TAS",517
2014-02-01,"TAS",484
2014-03-01,"TAS",500
2014-04-01,"TAS",484
2014-05-01,"TAS",512
2014-06-01,"TAS",427
2014-07-01,"TAS",482
2014-08-01,"TAS",483
2014-09-01,"TAS",514
2014-10-01,"TAS",508
2014-11-01,"TAS",441
2014-12-01,"TAS",450
2015-01-01,"TAS",483
2015-02-01,"TAS",446
2015-03-01,"TAS",505
2015-04-01,"TAS",474
2015-05-01,"TAS",441
2015-06-01,"TAS",457
2015-07-01,"TAS",498
2015-08-01,"TAS",462
2015-09-01,"TAS",466
2015-10-01,"TAS",500
2015-11-01,"TAS",422
2015-12-01,"TAS",472
2016-01-01,"TAS",477
2016-02-01,"TAS",489
2016-03-01,"TAS",529
2016-04-01,"TAS",511
2016-05-01,"TAS",537
2016-06-01,"TAS",478
2016-07-01,"TAS",485
2016-08-01,"TAS",493
2016-09-01,"TAS",506
2016-10-01,"TAS",457
2016-11-01,"TAS",472
2016-12-01,"TAS",422
2017-01-01,"TAS",471
2017-02-01,"TAS",402
2017-03-01,"TAS",481
2017-04-01,"TAS",463
2017-05-01,"TAS",491
2017-06-01,"TAS",441
2017-07-01,"TAS",429
2017-08-01,"TAS",463
2017-09-01,"TAS",494
2017-10-01,"TAS",458
2017-11-01,"TAS",445
2017-12-01,"TAS",479
2018-01-01,"TAS",460
2018-02-01,"TAS",423
2018-03-01,"TAS",491
2018-04-01,"TAS",400
2018-05-01,"TAS",448
2018-06-01,"TAS",442
2018-07-01,"TAS",431
2018-08-01,"TAS",506
2018-09-01,"TAS",446
2018-10-01,"TAS",501
2018-11-01,"TAS",452
2018-12-01,"TAS",439
2019-01-01,"TAS",487
2019-02-01,"TAS",435
2019-03-01,"TAS",480
2019-04-01,"TAS",463
2019-05-01,"TAS",504
2019-06-01,"TAS",429
2019-07-01,"TAS",502
2019-08-01,"TAS",506
2019-09-01,"TAS",467
2019-10-01,"TAS",460
2019-11-01,"TAS",465
2019-12-01,"TAS",443
2020-01-01,"TAS",474
2020-02-01,"TAS",410
2020-03-01,"TAS",494
2020-04-01,"TAS",470
2020-05-01,"TAS",473
2020-06-01,"TAS",461
2020-07-01,"TAS",509
2020-08-01,"TAS",480
2020-09-01,"TAS",427
2020-10-01,"TAS",443
2020-11-01,"TAS",459
2020-12-01,"TAS",449
2021-01-01,"TAS",489
2021-02-01,"TAS",456
2021-03-01,"TAS",525
2021-04-01,"TAS",474
2021-05-01,"TAS",498
2021-06-01,"TAS",512
2021-07-01,"TAS",492
2021-08-01,"TAS",487
2021-09-01,"TAS",494
2021-10-01,"TAS",478
2021-11-01,"TAS",517
2021-12-01,"TAS",494
1975-01-01,"VIC",5301
1975-02-01,"VIC",4914
1975-03-01,"VIC",5297
1975-04-01,"VIC",5023
1975-05-01,"VIC",5411
1975-06-01,"VIC",5069
1975-07-01,"VIC",5345
1975-08-01,"VIC",5021
1975-09-01,"VIC",5137
1975-10-01,"VIC",5321
1975-11-01,"VIC",4906
1975-12-01,"VIC",5225
1976-01-01,"VIC",5160
1976-02-01,"VIC",4830
1976-03-01,"VIC",5219
1976-04-01,"VIC",4968
1976-05-01,"VIC",5129
1976-06-01,"VIC",4998
1976-07-01,"VIC",4864
1976-08-01,"VIC",4755
1976-09-01,"VIC",4988
1976-10-01,"VIC",5251
1976-11-01,"VIC",4816
1976-12-01,"VIC",4927
1977-01-01,"VIC",4845
1977-02-01,"VIC",4524
1977-03-01,"VIC",5176
1977-04-01,"VIC",4962
1977-05-01,"VIC",5212
1977-06-01,"VIC",5028
1977-07-01,"VIC",4944
1977-08-01,"VIC",5072
1977-09-01,"VIC",5083
1977-10-01,"VIC",5172
1977-11-01,"VIC",4730
1977-12-01,"VIC",4822
1978-01-01,"VIC",4814
1978-02-01,"VIC",4610
1978-03-01,"VIC",5249
1978-04-01,"VIC",4865
1978-05-01,"VIC",4921
1978-06-01,"VIC",4893
1978-07-01,"VIC",4912
1978-08-01,"VIC",5064
1978-09-01,"VIC",4927
1978-10-01,"VIC",5124
1978-11-01,"VIC",4753
1978-12-01,"VIC",4822
1979-01-01,"VIC",4670
1979-02-01,"VIC",4636
1979-03-01,"VIC",5005
1979-04-01,"VIC",4705
1979-05-01,"VIC",4914
1979-06-01,"VIC",4666
1979-07-01,"VIC",4853
1979-08-01,"VIC",4882
1979-09-01,"VIC",4801
1979-10-01,"VIC",5061
1979-11-01,"VIC",4563
1979-12-01,"VIC",4646
1980-01-01,"VIC",4833
1980-02-01,"VIC",4702
1980-03-01,"VIC",4916
1980-04-01,"VIC",4784
1980-05-01,"VIC",4964
1980-06-01,"VIC",4702
1980-07-01,"VIC",4801
1980-08-01,"VIC",4736
1980-09-01,"VIC",4968
1980-10-01,"VIC",5009
1980-11-01,"VIC",4487
1980-12-01,"VIC",5052
1981-01-01,"VIC",4840
1981-02-01,"VIC",4663
1981-03-01,"VIC",5172
1981-04-01,"VIC",4988
1981-05-01,"VIC",5135
1981-06-01,"VIC",4892
1981-07-01,"VIC",5067
1981-08-01,"VIC",4904
1981-09-01,"VIC",5111
1981-10-01,"VIC",5124
1981-11-01,"VIC",4638
1981-12-01,"VIC",5020
1982-01-01,"VIC",4875
1982-02-01,"VIC",4696
1982-03-01,"VIC",5304
1982-04-01,"VIC",4791
1982-05-01,"VIC",4908
1982-06-01,"VIC",4908
1982-07-01,"VIC",4964
1982-08-01,"VIC",4939
1982-09-01,"VIC",5046
1982-10-01,"VIC",5135
1982-11-01,"VIC",4741
1982-12-01,"VIC",4864
1983-01-01,"VIC",4812
1983-02-01,"VIC",4654
1983-03-01,"VIC",5400
1983-04-01,"VIC",4919
1983-05-01,"VIC",5046
1983-06-01,"VIC",5086
1983-07-01,"VIC",5289
1983-08-01,"VIC",5045
1983-09-01,"VIC",5269
1983-10-01,"VIC",5172
1983-11-01,"VIC",4703
1983-12-01,"VIC",4812
1984-01-01,"VIC",4908
1984-02-01,"VIC",4813
1984-03-01,"VIC",5495
1984-04-01,"VIC",4813
1984-05-01,"VIC",5179
1984-06-01,"VIC",4750
1984-07-01,"VIC",4909
1984-08-01,"VIC",5187
1984-09-01,"VIC",5085
1984-10-01,"VIC",5285
1984-11-01,"VIC",4915
1984-12-01,"VIC",4981
1985-01-01,"VIC",5151
1985-02-01,"VIC",4747
1985-03-01,"VIC",5279
1985-04-01,"VIC",5074
1985-05-01,"VIC",5288
1985-06-01,"VIC",4784
1985-07-01,"VIC",5152
1985-08-01,"VIC",5345
1985-09-01,"VIC",5151
1985-10-01,"VIC",5359
1985-11-01,"VIC",4941
1985-12-01,"VIC",4922
1986-01-01,"VIC",4805
1986-02-01,"VIC",4705
1986-03-01,"VIC",5120
1986-04-01,"VIC",5104
1986-05-01,"VIC",4936
1986-06-01,"VIC",4911
1986-07-01,"VIC",5217
1986-08-01,"VIC",5227
1986-09-01,"VIC",5358
1986-10-01,"VIC",5400
1986-11-01,"VIC",4782
1986-12-01,"VIC",5116
1987-01-01,"VIC",4910
1987-02-01,"VIC",4732
1987-03-01,"VIC",5291
1987-04-01,"VIC",5094
1987-05-01,"VIC",5298
1987-06-01,"VIC",4922
1987-07-01,"VIC",5210
1987-08-01,"VIC",5231
1987-09-01,"VIC",5400
1987-10-01,"VIC",5172
1987-11-01,"VIC",4990
1987-12-01,"VIC",4996
1988-01-01,"VIC",5223
1988-02-01,"VIC",4940
1988-03-01,"VIC",5649
1988-04-01,"VIC",5192
1988-05-01,"VIC",5282
1988-06-01,"VIC",5183
1988-07-01,"VIC",5211
1988-08-01,"VIC",5345
1988-09-01,"VIC",5444
1988-10-01,"VIC",5420
1988-11-01,"VIC",5170
1988-12-01,"VIC",5286
1989-01-01,"VIC",5190
1989-02-01,"VIC",4876
1989-03-01,"VIC",5403
1989-04-01,"VIC",5035
1989-05-01,"VIC",5463
1989-06-01,"VIC",5364
1989-07-01,"VIC",5414
1989-08-01,"VIC",5507
1989-09-01,"VIC",5470
1989-10-01,"VIC",5694
1989-11-01,"VIC",5203
1989-12-01,"VIC",5220
1990-01-01,"VIC",5468
1990-02-01,"VIC",5144
1990-03-01,"VIC",5841
1990-04-01,"VIC",5550
1990-05-01,"VIC",5595
1990-06-01,"VIC",5445
1990-07-01,"VIC",5529
1990-08-01,"VIC",5781
1990-09-01,"VIC",5668
1990-10-01,"VIC",5985
1990-11-01,"VIC",5320
1990-12-01,"VIC",5322
1991-01-01,"VIC",5512
1991-02-01,"VIC",4986
1991-03-01,"VIC",5697
1991-04-01,"VIC",5383
1991-05-01,"VIC",5523
1991-06-01,"VIC",5317
1991-07-01,"VIC",5460
1991-08-01,"VIC",5439
1991-09-01,"VIC",5390
1991-10-01,"VIC",5680
1991-11-01,"VIC",5038
1991-12-01,"VIC",5347
1992-01-01,"VIC",5474
1992-02-01,"VIC",5289
1992-03-01,"VIC",5635
1992-04-01,"VIC",5453
1992-05-01,"VIC",5437
1992-06-01,"VIC",5282
1992-07-01,"VIC",5668
1992-08-01,"VIC",5469
1992-09-01,"VIC",5679
1992-10-01,"VIC",5761
1992-11-01,"VIC",5184
1992-12-01,"VIC",5371
1993-01-01,"VIC",5343
1993-02-01,"VIC",5070
1993-03-01,"VIC",5555
1993-04-01,"VIC",5275
1993-05-01,"VIC",5418
1993-06-01,"VIC",5323
1993-07-01,"VIC",5389
1993-08-01,"VIC",5367
1993-09-01,"VIC",5527
1993-10-01,"VIC",5511
1993-11-01,"VIC",5104
1993-12-01,"VIC",5399
1994-01-01,"VIC",5474
1994-02-01,"VIC",5043
1994-03-01,"VIC",5703
1994-04-01,"VIC",5273
1994-05-01,"VIC",5403
1994-06-01,"VIC",5177
1994-07-01,"VIC",5239
1994-08-01,"VIC",5510
1994-09-01,"VIC",5449
1994-10-01,"VIC",5628
1994-11-01,"VIC",5217
1994-12-01,"VIC",5181
1995-01-01,"VIC",5347
1995-02-01,"VIC",4968
1995-03-01,"VIC",5544
1995-04-01,"VIC",5103
1995-05-01,"VIC",5408
1995-06-01,"VIC",5238
1995-07-01,"VIC",5281
1995-08-01,"VIC",5360
1995-09-01,"VIC",5215
1995-10-01,"VIC",5458
1995-11-01,"VIC",4969
1995-12-01,"VIC",5020
1996-01-01,"VIC",5179
1996-02-01,"VIC",4902
1996-03-01,"VIC",5340
1996-04-01,"VIC",4978
1996-05-01,"VIC",5157
1996-06-01,"VIC",4970
1996-07-01,"VIC",5241
1996-08-01,"VIC",5209
1996-09-01,"VIC",5205
1996-10-01,"VIC",5585
1996-11-01,"VIC",5100
1996-12-01,"VIC",5098
1997-01-01,"VIC",5171
1997-02-01,"VIC",4708
1997-03-01,"VIC",5195
1997-04-01,"VIC",4978
1997-05-01,"VIC",5255
1997-06-01,"VIC",4911
1997-07-01,"VIC",5202
1997-08-01,"VIC",5087
1997-09-01,"VIC",5205
1997-10-01,"VIC",5470
1997-11-01,"VIC",4860
1997-12-01,"VIC",5028
1998-01-01,"VIC",4957
1998-02-01,"VIC",4669
1998-03-01,"VIC",5022
1998-04-01,"VIC",4831
1998-05-01,"VIC",4995
1998-06-01,"VIC",5001
1998-07-01,"VIC",5175
1998-08-01,"VIC",5096
1998-09-01,"VIC",5172
1998-10-01,"VIC",5293
1998-11-01,"VIC",4794
1998-12-01,"VIC",4872
1999-01-01,"VIC",5087
1999-02-01,"VIC",4787
1999-03-01,"VIC",5390
1999-04-01,"VIC",4949
1999-05-01,"VIC",5001
1999-06-01,"VIC",4975
1999-07-01,"VIC",5217
1999-08-01,"VIC",5183
1999-09-01,"VIC",5445
1999-10-01,"VIC",5341
1999-11-01,"VIC",4892
1999-12-01,"VIC",4921
2000-01-01,"VIC",5133
2000-02-01,"VIC",4761
2000-03-01,"VIC",5239
2000-04-01,"VIC",4830
2000-05-01,"VIC",5274
2000-06-01,"VIC",4989
2000-07-01,"VIC",5004
2000-08-01,"VIC",5125
2000-09-01,"VIC",5155
2000-10-01,"VIC",5521
2000-11-01,"VIC",4998
2000-12-01,"VIC",4332
2001-01-01,"VIC",4441
2001-02-01,"VIC",4627
2001-03-01,"VIC",5242
2001-04-01,"VIC",4898
2001-05-01,"VIC",4983
2001-06-01,"VIC",4836
2001-07-01,"VIC",5158
2001-08-01,"VIC",5259
2001-09-01,"VIC",5253
2001-10-01,"VIC",5338
2001-11-01,"VIC",4852
2001-12-01,"VIC",4801
2002-01-01,"VIC",5185
2002-02-01,"VIC",4748
2002-03-01,"VIC",5096
2002-04-01,"VIC",4974
2002-05-01,"VIC",5180
2002-06-01,"VIC",4921
2002-07-01,"VIC",5305
2002-08-01,"VIC",5231
2002-09-01,"VIC",5282
2002-10-01,"VIC",5414
2002-11-01,"VIC",4846
2002-12-01,"VIC",5031
2003-01-01,"VIC",4998
2003-02-01,"VIC",4679
2003-03-01,"VIC",4991
2003-04-01,"VIC",4795
2003-05-01,"VIC",4947
2003-06-01,"VIC",5031
2003-07-01,"VIC",5245
2003-08-01,"VIC",5294
2003-09-01,"VIC",5406
2003-10-01,"VIC",5536
2003-11-01,"VIC",4935
2003-12-01,"VIC",5074
2004-01-01,"VIC",5164
2004-02-01,"VIC",4980
2004-03-01,"VIC",5407
2004-04-01,"VIC",5134
2004-05-01,"VIC",4975
2004-06-01,"VIC",4757
2004-07-01,"VIC",5452
2004-08-01,"VIC",5281
2004-09-01,"VIC",5280
2004-10-01,"VIC",5340
2004-11-01,"VIC",5032
2004-12-01,"VIC",5029
2005-01-01,"VIC",5056
2005-02-01,"VIC",4804
2005-03-01,"VIC",5580
2005-04-01,"VIC",5210
2005-05-01,"VIC",5384
2005-06-01,"VIC",5331
2005-07-01,"VIC",5313
2005-08-01,"VIC",5447
2005-09-01,"VIC",5563
2005-10-01,"VIC",5653
2005-11-01,"VIC",5346
2005-12-01,"VIC",5363
2006-01-01,"VIC",5416
2006-02-01,"VIC",5126
2006-03-01,"VIC",5696
2006-04-01,"VIC",5312
2006-05-01,"VIC",5500
2006-06-01,"VIC",5420
2006-07-01,"VIC",5809
2006-08-01,"VIC",5963
2006-09-01,"VIC",5899
2006-10-01,"VIC",6004
2006-11-01,"VIC",5552
2006-12-01,"VIC",5555
2007-01-01,"VIC",5843
2007-02-01,"VIC",5442
2007-03-01,"VIC",6099
2007-04-01,"VIC",5527
2007-05-01,"VIC",5809
2007-06-01,"VIC",5660
2007-07-01,"VIC",5997
2007-08-01,"VIC",6179
2007-09-01,"VIC",5967
2007-10-01,"VIC",6293
2007-11-01,"VIC",5828
2007-12-01,"VIC",5560
2008-01-01,"VIC",5988
2008-02-01,"VIC",5589
2008-03-01,"VIC",5928
2008-04-01,"VIC",5697
2008-05-01,"VIC",5690
2008-06-01,"VIC",5539
2008-07-01,"VIC",6117
2008-08-01,"VIC",6001
2008-09-01,"VIC",6120
2008-10-01,"VIC",6220
2008-11-01,"VIC",5607
2008-12-01,"VIC",5951
2009-01-01,"VIC",5736
2009-02-01,"VIC",5568
2009-03-01,"VIC",6040
2009-04-01,"VIC",5845
2009-05-01,"VIC",5810
2009-06-01,"VIC",5925
2009-07-01,"VIC",6143
2009-08-01,"VIC",6013
2009-09-01,"VIC",6116
2009-10-01,"VIC",6517
2009-11-01,"VIC",5834
2009-12-01,"VIC",6098
2010-01-01,"VIC",6001
2010-02-01,"VIC",5634
2010-03-01,"VIC",6373
2010-04-01,"VIC",5909
2010-05-01,"VIC",6085
2010-06-01,"VIC",6019
2010-07-01,"VIC",6170
2010-08-01,"VIC",6180
2010-09-01,"VIC",6130
2010-10-01,"VIC",6213
2010-11-01,"VIC",5743
2010-12-01,"VIC",5831
2011-01-01,"VIC",5936
2011-02-01,"VIC",5709
2011-03-01,"VIC",6280
2011-04-01,"VIC",5891
2011-05-01,"VIC",6055
2011-06-01,"VIC",5946
2011-07-01,"VIC",6227
2011-08-01,"VIC",6214
2011-09-01,"VIC",6139
2011-10-01,"VIC",6388
2011-11-01,"VIC",5970
2011-12-01,"VIC",6107
2012-01-01,"VIC",6239
2012-02-01,"VIC",6112
2012-03-01,"VIC",6461
2012-04-01,"VIC",6224
2012-05-01,"VIC",6235
2012-06-01,"VIC",6112
2012-07-01,"VIC",6373
2012-08-01,"VIC",6507
2012-09-01,"VIC",6227
2012-10-01,"VIC",6805
2012-11-01,"VIC",6337
2012-12-01,"VIC",6278
2013-01-01,"VIC",6500
2013-02-01,"VIC",5892
2013-03-01,"VIC",6511
2013-04-01,"VIC",6316
2013-05-01,"VIC",6410
2013-06-01,"VIC",6132
2013-07-01,"VIC",6473
2013-08-01,"VIC",6406
2013-09-01,"VIC",6316
2013-10-01,"VIC",6556
2013-11-01,"VIC",6262
2013-12-01,"VIC",6219
2014-01-01,"VIC",6377
2014-02-01,"VIC",6181
2014-03-01,"VIC",6546
2014-04-01,"VIC",6328
2014-05-01,"VIC",6369
2014-06-01,"VIC",6171
2014-07-01,"VIC",6540
2014-08-01,"VIC",6482
2014-09-01,"VIC",6611
2014-10-01,"VIC",6879
2014-11-01,"VIC",6266
2014-12-01,"VIC",6268
2015-01-01,"VIC",6376
2015-02-01,"VIC",5791
2015-03-01,"VIC",6651
2015-04-01,"VIC",6133
2015-05-01,"VIC",6191
2015-06-01,"VIC",6212
2015-07-01,"VIC",6598
2015-08-01,"VIC",6495
2015-09-01,"VIC",6675
2015-10-01,"VIC",6829
2015-11-01,"VIC",6231
2015-12-01,"VIC",6491
2016-01-01,"VIC",6488
2016-02-01,"VIC",6423
2016-03-01,"VIC",6867
2016-04-01,"VIC",6448
2016-05-01,"VIC",6585
2016-06-01,"VIC",6453
2016-07-01,"VIC",6485
2016-08-01,"VIC",6527
2016-09-01,"VIC",6709
2016-10-01,"VIC",6495
2016-11-01,"VIC",6305
2016-12-01,"VIC",6435
2017-01-01,"VIC",6498
2017-02-01,"VIC",6129
2017-03-01,"VIC",6648
2017-04-01,"VIC",6206
2017-05-01,"VIC",6580
2017-06-01,"VIC",6236
2017-07-01,"VIC",6290
2017-08-01,"VIC",6722
2017-09-01,"VIC",6434
2017-10-01,"VIC",6863
2017-11-01,"VIC",6279
2017-12-01,"VIC",6330
2018-01-01,"VIC",6506
2018-02-01,"VIC",6009
2018-03-01,"VIC",6580
2018-04-01,"VIC",6100
2018-05-01,"VIC",6555
2018-06-01,"VIC",6157
2018-07-01,"VIC",6428
2018-08-01,"VIC",6525
2018-09-01,"VIC",6127
2018-10-01,"VIC",6665
2018-11-01,"VIC",6286
2018-12-01,"VIC",6275
2019-01-01,"VIC",6452
2019-02-01,"VIC",6038
2019-03-01,"VIC",6534
2019-04-01,"VIC",6217
