"fecha","Region","Age","Rate"
1998-01-01,"Victoria","42",6.9
1999-01-01,"Victoria","42",7.5
2000-01-01,"Victoria","42",7.7
2001-01-01,"Victoria","42",8.7
2002-01-01,"Victoria","42",7.7
2003-01-01,"Victoria","42",9
2004-01-01,"Victoria","42",11
2005-01-01,"Victoria","42",9
2006-01-01,"Victoria","42",10.7
2007-01-01,"Victoria","42",12
2008-01-01,"Victoria","42",14.4
2009-01-01,"Victoria","42",13.1
2010-01-01,"Victoria","42",13.4
2011-01-01,"Victoria","42",13.9
2012-01-01,"Victoria","42",14.2
2013-01-01,"Victoria","42",13.1
2014-01-01,"Victoria","42",13.4
2015-01-01,"Victoria","42",13.2
2016-01-01,"Victoria","42",16
2017-01-01,"Victoria","42",16.1
2018-01-01,"Victoria","42",15
2019-01-01,"Victoria","42",14.1
2020-01-01,"Victoria","42",14.4
2021-01-01,"Victoria","42",14.4
2022-01-01,"Victoria","42",14.7
1975-01-01,"Western Australia","42",4.4
1976-01-01,"Western Australia","42",4.3
1977-01-01,"Western Australia","42",3.8
1978-01-01,"Western Australia","42",3.2
1979-01-01,"Western Australia","42",2.6
1980-01-01,"Western Australia","42",2.7
1981-01-01,"Western Australia","42",4.2
1982-01-01,"Western Australia","42",3.7
1983-01-01,"Western Australia","42",3.6
1984-01-01,"Western Australia","42",2.8
1985-01-01,"Western Australia","42",4
1986-01-01,"Western Australia","42",2.7
1987-01-01,"Western Australia","42",3.8
1988-01-01,"Western Australia","42",4.5
1989-01-01,"Western Australia","42",3.5
1990-01-01,"Western Australia","42",3.8
1991-01-01,"Western Australia","42",4.7
1992-01-01,"Western Australia","42",4.7
1993-01-01,"Western Australia","42",4.4
1994-01-01,"Western Australia","42",5.1
1995-01-01,"Western Australia","42",4.4
1996-01-01,"Western Australia","42",4.9
1997-01-01,"Western Australia","42",6.1
1998-01-01,"Western Australia","42",6.7
1999-01-01,"Western Australia","42",6.2
2000-01-01,"Western Australia","42",6.1
2001-01-01,"Western Australia","42",6.9
2002-01-01,"Western Australia","42",5.8
2003-01-01,"Western Australia","42",6.9
2004-01-01,"Western Australia","42",7.9
2005-01-01,"Western Australia","42",7.5
2006-01-01,"Western Australia","42",9.8
2007-01-01,"Western Australia","42",8.8
2008-01-01,"Western Australia","42",10.7
2009-01-01,"Western Australia","42",9.8
2010-01-01,"Western Australia","42",11.6
2011-01-01,"Western Australia","42",11.1
2012-01-01,"Western Australia","42",11.2
2013-01-01,"Western Australia","42",12.7
2014-01-01,"Western Australia","42",10.5
2015-01-01,"Western Australia","42",10.4
2016-01-01,"Western Australia","42",11.5
2017-01-01,"Western Australia","42",12.2
2018-01-01,"Western Australia","42",12.2
2019-01-01,"Western Australia","42",12.1
2020-01-01,"Western Australia","42",12.6
2021-01-01,"Western Australia","42",13.8
2022-01-01,"Western Australia","42",12.8
1975-01-01,"Australia","43",3.8
1976-01-01,"Australia","43",3.4
1977-01-01,"Australia","43",2.9
1978-01-01,"Australia","43",2.6
1979-01-01,"Australia","43",2.4
1980-01-01,"Australia","43",2.4
1981-01-01,"Australia","43",2.3
1982-01-01,"Australia","43",2.3
1983-01-01,"Australia","43",2.1
1984-01-01,"Australia","43",2.1
1985-01-01,"Australia","43",1.9
1986-01-01,"Australia","43",2
1987-01-01,"Australia","43",2.2
1988-01-01,"Australia","43",2.1
1989-01-01,"Australia","43",2.1
1990-01-01,"Australia","43",2.4
1991-01-01,"Australia","43",2.9
1992-01-01,"Australia","43",2.8
1993-01-01,"Australia","43",3
1994-01-01,"Australia","43",2.9
1995-01-01,"Australia","43",3.6
1996-01-01,"Australia","43",3.4
1997-01-01,"Australia","43",3.6
1998-01-01,"Australia","43",3.9
1999-01-01,"Australia","43",3.9
2000-01-01,"Australia","43",4.1
2001-01-01,"Australia","43",4.4
2002-01-01,"Australia","43",4.6
2003-01-01,"Australia","43",4.4
2004-01-01,"Australia","43",5.3
2005-01-01,"Australia","43",5.4
2006-01-01,"Australia","43",5.3
2007-01-01,"Australia","43",6.2
2008-01-01,"Australia","43",6.7
2009-01-01,"Australia","43",6.9
2010-01-01,"Australia","43",7.2
2011-01-01,"Australia","43",7.3
2012-01-01,"Australia","43",7.5
2013-01-01,"Australia","43",7.7
2014-01-01,"Australia","43",7.1
2015-01-01,"Australia","43",7.6
2016-01-01,"Australia","43",7.9
2017-01-01,"Australia","43",7.7
2018-01-01,"Australia","43",8.4
2019-01-01,"Australia","43",8.2
2020-01-01,"Australia","43",7.6
2021-01-01,"Australia","43",7.4
2022-01-01,"Australia","43",7.5
1975-01-01,"Australian Capital Territory","43",6.1
1976-01-01,"Australian Capital Territory","43",2
1977-01-01,"Australian Capital Territory","43",3.8
1978-01-01,"Australian Capital Territory","43",1
1979-01-01,"Australian Capital Territory","43",4.4
1980-01-01,"Australian Capital Territory","43",0.8
1981-01-01,"Australian Capital Territory","43",0
1982-01-01,"Australian Capital Territory","43",0.7
1983-01-01,"Australian Capital Territory","43",3.6
1984-01-01,"Australian Capital Territory","43",2.6
1985-01-01,"Australian Capital Territory","43",1.9
1986-01-01,"Australian Capital Territory","43",0.6
1987-01-01,"Australian Capital Territory","43",0.5
1988-01-01,"Australian Capital Territory","43",4.2
1989-01-01,"Australian Capital Territory","43",2
1990-01-01,"Australian Capital Territory","43",2
1991-01-01,"Australian Capital Territory","43",1.6
1992-01-01,"Australian Capital Territory","43",2.4
1993-01-01,"Australian Capital Territory","43",2.4
1994-01-01,"Australian Capital Territory","43",4.7
1995-01-01,"Australian Capital Territory","43",3.2
1996-01-01,"Australian Capital Territory","43",6.7
1997-01-01,"Australian Capital Territory","43",2.8
1998-01-01,"Australian Capital Territory","43",3.7
1999-01-01,"Australian Capital Territory","43",4.1
2000-01-01,"Australian Capital Territory","43",5.3
2001-01-01,"Australian Capital Territory","43",3.2
2002-01-01,"Australian Capital Territory","43",6.7
2003-01-01,"Australian Capital Territory","43",4.7
2004-01-01,"Australian Capital Territory","43",6.6
2005-01-01,"Australian Capital Territory","43",8.8
2006-01-01,"Australian Capital Territory","43",6.4
2007-01-01,"Australian Capital Territory","43",8.1
2008-01-01,"Australian Capital Territory","43",4.4
2009-01-01,"Australian Capital Territory","43",6.7
2010-01-01,"Australian Capital Territory","43",8.2
2011-01-01,"Australian Capital Territory","43",8.2
2012-01-01,"Australian Capital Territory","43",7.4
2013-01-01,"Australian Capital Territory","43",8.9
2014-01-01,"Australian Capital Territory","43",9.3
2015-01-01,"Australian Capital Territory","43",10.8
2016-01-01,"Australian Capital Territory","43",7.5
2017-01-01,"Australian Capital Territory","43",7
2018-01-01,"Australian Capital Territory","43",11.2
2019-01-01,"Australian Capital Territory","43",10.7
2020-01-01,"Australian Capital Territory","43",10.4
2021-01-01,"Australian Capital Territory","43",7.8
2022-01-01,"Australian Capital Territory","43",8.9
1975-01-01,"New South Wales","43",3.6
1976-01-01,"New South Wales","43",2.7
1977-01-01,"New South Wales","43",2.5
1978-01-01,"New South Wales","43",2.5
1979-01-01,"New South Wales","43",2.4
1980-01-01,"New South Wales","43",2.2
1981-01-01,"New South Wales","43",2
1982-01-01,"New South Wales","43",2.3
1983-01-01,"New South Wales","43",2.4
1984-01-01,"New South Wales","43",2.1
1985-01-01,"New South Wales","43",2.2
1986-01-01,"New South Wales","43",2.2
1987-01-01,"New South Wales","43",2.6
1988-01-01,"New South Wales","43",1.9
1989-01-01,"New South Wales","43",2.4
1990-01-01,"New South Wales","43",2.7
1991-01-01,"New South Wales","43",3.4
1992-01-01,"New South Wales","43",2.9
1993-01-01,"New South Wales","43",3.4
1994-01-01,"New South Wales","43",3.4
1995-01-01,"New South Wales","43",4.5
1996-01-01,"New South Wales","43",3.1
1997-01-01,"New South Wales","43",3.6
1998-01-01,"New South Wales","43",4.7
1999-01-01,"New South Wales","43",4.6
2000-01-01,"New South Wales","43",4.4
2001-01-01,"New South Wales","43",5.1
2002-01-01,"New South Wales","43",5.2
2003-01-01,"New South Wales","43",4.4
2004-01-01,"New South Wales","43",5.4
2005-01-01,"New South Wales","43",5.6
2006-01-01,"New South Wales","43",6
2007-01-01,"New South Wales","43",6.8
2008-01-01,"New South Wales","43",7.9
2009-01-01,"New South Wales","43",7
2010-01-01,"New South Wales","43",8
2011-01-01,"New South Wales","43",8.2
2012-01-01,"New South Wales","43",7.7
2013-01-01,"New South Wales","43",8.8
2014-01-01,"New South Wales","43",7.8
2015-01-01,"New South Wales","43",8.3
2016-01-01,"New South Wales","43",7.8
2017-01-01,"New South Wales","43",8.7
2018-01-01,"New South Wales","43",9.5
2019-01-01,"New South Wales","43",8.4
2020-01-01,"New South Wales","43",8.4
2021-01-01,"New South Wales","43",8.8
2022-01-01,"New South Wales","43",8.9
1975-01-01,"Northern Territory","43",21.2
1976-01-01,"Northern Territory","43",2.8
1977-01-01,"Northern Territory","43",4.8
1978-01-01,"Northern Territory","43",5
1979-01-01,"Northern Territory","43",9.3
1980-01-01,"Northern Territory","43",6.6
1981-01-01,"Northern Territory","43",5.8
1982-01-01,"Northern Territory","43",8.7
1983-01-01,"Northern Territory","43",9.9
1984-01-01,"Northern Territory","43",0
1985-01-01,"Northern Territory","43",5.5
1986-01-01,"Northern Territory","43",3.8
1987-01-01,"Northern Territory","43",4.7
1988-01-01,"Northern Territory","43",1.2
1989-01-01,"Northern Territory","43",0
1990-01-01,"Northern Territory","43",4.6
1991-01-01,"Northern Territory","43",0.9
1992-01-01,"Northern Territory","43",4.2
1993-01-01,"Northern Territory","43",2.6
1994-01-01,"Northern Territory","43",0
1995-01-01,"Northern Territory","43",5.7
1996-01-01,"Northern Territory","43",1.6
1997-01-01,"Northern Territory","43",2.2
1998-01-01,"Northern Territory","43",1.5
1999-01-01,"Northern Territory","43",4.1
2000-01-01,"Northern Territory","43",7.3
2001-01-01,"Northern Territory","43",8
2002-01-01,"Northern Territory","43",5.6
2003-01-01,"Northern Territory","43",6.7
2004-01-01,"Northern Territory","43",7.3
2005-01-01,"Northern Territory","43",6.5
2006-01-01,"Northern Territory","43",7.7
2007-01-01,"Northern Territory","43",6.4
2008-01-01,"Northern Territory","43",10.8
2009-01-01,"Northern Territory","43",11.1
2010-01-01,"Northern Territory","43",6.9
2011-01-01,"Northern Territory","43",8.1
2012-01-01,"Northern Territory","43",5.8
2013-01-01,"Northern Territory","43",8
2014-01-01,"Northern Territory","43",2.7
2015-01-01,"Northern Territory","43",7.4
2016-01-01,"Northern Territory","43",5.1
2017-01-01,"Northern Territory","43",6.6
2018-01-01,"Northern Territory","43",7
2019-01-01,"Northern Territory","43",9
2020-01-01,"Northern Territory","43",5
2021-01-01,"Northern Territory","43",5.8
2022-01-01,"Northern Territory","43",9.9
1975-01-01,"Queensland","43",3.8
1976-01-01,"Queensland","43",4.1
1977-01-01,"Queensland","43",3.3
1978-01-01,"Queensland","43",2.8
1979-01-01,"Queensland","43",2.2
1980-01-01,"Queensland","43",2.4
1981-01-01,"Queensland","43",3.1
1982-01-01,"Queensland","43",2.6
1983-01-01,"Queensland","43",2.3
1984-01-01,"Queensland","43",2.7
1985-01-01,"Queensland","43",1.6
1986-01-01,"Queensland","43",2.7
1987-01-01,"Queensland","43",1.8
1988-01-01,"Queensland","43",2.2
1989-01-01,"Queensland","43",2.1
1990-01-01,"Queensland","43",1.7
1991-01-01,"Queensland","43",2.7
1992-01-01,"Queensland","43",2.8
1993-01-01,"Queensland","43",2.8
1994-01-01,"Queensland","43",2.1
1995-01-01,"Queensland","43",2.4
1996-01-01,"Queensland","43",3.4
1997-01-01,"Queensland","43",3.4
1998-01-01,"Queensland","43",3.6
1999-01-01,"Queensland","43",2.9
2000-01-01,"Queensland","43",3.4
2001-01-01,"Queensland","43",3.4
2002-01-01,"Queensland","43",3.7
2003-01-01,"Queensland","43",3.5
2004-01-01,"Queensland","43",4.4
2005-01-01,"Queensland","43",4.6
2006-01-01,"Queensland","43",4.5
2007-01-01,"Queensland","43",4.8
2008-01-01,"Queensland","43",5.6
2009-01-01,"Queensland","43",6.7
2010-01-01,"Queensland","43",6.2
2011-01-01,"Queensland","43",6.4
2012-01-01,"Queensland","43",6.9
2013-01-01,"Queensland","43",6.7
2014-01-01,"Queensland","43",6.2
2015-01-01,"Queensland","43",5.9
2016-01-01,"Queensland","43",6.6
2017-01-01,"Queensland","43",5.8
2018-01-01,"Queensland","43",6.6
2019-01-01,"Queensland","43",7.2
2020-01-01,"Queensland","43",6.1
2021-01-01,"Queensland","43",6.5
2022-01-01,"Queensland","43",6.3
1975-01-01,"South Australia","43",3.1
1976-01-01,"South Australia","43",3.6
1977-01-01,"South Australia","43",2.6
1978-01-01,"South Australia","43",1.9
1979-01-01,"South Australia","43",1.8
1980-01-01,"South Australia","43",2.1
1981-01-01,"South Australia","43",2
1982-01-01,"South Australia","43",1.1
1983-01-01,"South Australia","43",2
1984-01-01,"South Australia","43",2.1
1985-01-01,"South Australia","43",2
1986-01-01,"South Australia","43",2
1987-01-01,"South Australia","43",1.2
1988-01-01,"South Australia","43",1.6
1989-01-01,"South Australia","43",1.3
1990-01-01,"South Australia","43",1.6
1991-01-01,"South Australia","43",1.3
1992-01-01,"South Australia","43",2.6
1993-01-01,"South Australia","43",3.7
1994-01-01,"South Australia","43",2.3
1995-01-01,"South Australia","43",3.6
1996-01-01,"South Australia","43",4.5
1997-01-01,"South Australia","43",4.7
1998-01-01,"South Australia","43",3.9
1999-01-01,"South Australia","43",3
2000-01-01,"South Australia","43",4.4
2001-01-01,"South Australia","43",5
2002-01-01,"South Australia","43",5.1
2003-01-01,"South Australia","43",4.6
2004-01-01,"South Australia","43",6
2005-01-01,"South Australia","43",4.7
2006-01-01,"South Australia","43",4.2
2007-01-01,"South Australia","43",5.2
2008-01-01,"South Australia","43",4.5
2009-01-01,"South Australia","43",5.8
2010-01-01,"South Australia","43",5.6
2011-01-01,"South Australia","43",5.3
2012-01-01,"South Australia","43",6.7
2013-01-01,"South Australia","43",5.7
2014-01-01,"South Australia","43",6.8
2015-01-01,"South Australia","43",5.7
2016-01-01,"South Australia","43",5
2017-01-01,"South Australia","43",7.3
2018-01-01,"South Australia","43",5.8
2019-01-01,"South Australia","43",8.3
2020-01-01,"South Australia","43",6.7
2021-01-01,"South Australia","43",6.3
2022-01-01,"South Australia","43",7.1
1975-01-01,"Tasmania","43",3.4
1976-01-01,"Tasmania","43",3.5
1977-01-01,"Tasmania","43",3.3
1978-01-01,"Tasmania","43",3.1
1979-01-01,"Tasmania","43",3.9
1980-01-01,"Tasmania","43",0.5
1981-01-01,"Tasmania","43",4.9
1982-01-01,"Tasmania","43",0.9
1983-01-01,"Tasmania","43",1.3
1984-01-01,"Tasmania","43",1.2
1985-01-01,"Tasmania","43",1.6
1986-01-01,"Tasmania","43",2
1987-01-01,"Tasmania","43",1.1
1988-01-01,"Tasmania","43",0.4
1989-01-01,"Tasmania","43",1
1990-01-01,"Tasmania","43",2.4
1991-01-01,"Tasmania","43",2.1
1992-01-01,"Tasmania","43",0.3
1993-01-01,"Tasmania","43",2.1
1994-01-01,"Tasmania","43",2.3
1995-01-01,"Tasmania","43",3
1996-01-01,"Tasmania","43",2.3
1997-01-01,"Tasmania","43",2.2
1998-01-01,"Tasmania","43",0.6
1999-01-01,"Tasmania","43",3.1
2000-01-01,"Tasmania","43",3.9
2001-01-01,"Tasmania","43",3.1
2002-01-01,"Tasmania","43",5.4
2003-01-01,"Tasmania","43",2.5
2004-01-01,"Tasmania","43",3.4
2005-01-01,"Tasmania","43",4.2
2006-01-01,"Tasmania","43",5.5
2007-01-01,"Tasmania","43",5.1
2008-01-01,"Tasmania","43",6.5
2009-01-01,"Tasmania","43",5
2010-01-01,"Tasmania","43",6.9
2011-01-01,"Tasmania","43",6.9
2012-01-01,"Tasmania","43",9.8
2013-01-01,"Tasmania","43",6
2014-01-01,"Tasmania","43",5.9
2015-01-01,"Tasmania","43",3.3
2016-01-01,"Tasmania","43",7.3
2017-01-01,"Tasmania","43",6.8
2018-01-01,"Tasmania","43",5.3
2019-01-01,"Tasmania","43",2.9
2020-01-01,"Tasmania","43",5.8
2021-01-01,"Tasmania","43",6.5
2022-01-01,"Tasmania","43",6.1
1975-01-01,"Victoria","43",4.5
1976-01-01,"Victoria","43",3.9
1977-01-01,"Victoria","43",3
1978-01-01,"Victoria","43",2.9
1979-01-01,"Victoria","43",2.5
1980-01-01,"Victoria","43",2.9
1981-01-01,"Victoria","43",2.3
1982-01-01,"Victoria","43",2.9
1983-01-01,"Victoria","43",1.6
1984-01-01,"Victoria","43",1.8
1985-01-01,"Victoria","43",2
1986-01-01,"Victoria","43",1.8
1987-01-01,"Victoria","43",2.3
1988-01-01,"Victoria","43",2.5
1989-01-01,"Victoria","43",2.1
1990-01-01,"Victoria","43",2.5
1991-01-01,"Victoria","43",2.9
1992-01-01,"Victoria","43",2.9
1993-01-01,"Victoria","43",2.8
1994-01-01,"Victoria","43",3.1
1995-01-01,"Victoria","43",3.4
1996-01-01,"Victoria","43",3.5
1997-01-01,"Victoria","43",3.5
1998-01-01,"Victoria","43",3.4
1999-01-01,"Victoria","43",4.4
2000-01-01,"Victoria","43",3.9
2001-01-01,"Victoria","43",4.1
2002-01-01,"Victoria","43",4.4
2003-01-01,"Victoria","43",5.2
2004-01-01,"Victoria","43",6.3
2005-01-01,"Victoria","43",5.7
2006-01-01,"Victoria","43",5.7
2007-01-01,"Victoria","43",7
2008-01-01,"Victoria","43",7.6
2009-01-01,"Victoria","43",7.6
2010-01-01,"Victoria","43",7.9
2011-01-01,"Victoria","43",7.3
2012-01-01,"Victoria","43",8.2
2013-01-01,"Victoria","43",8
2014-01-01,"Victoria","43",7.2
2015-01-01,"Victoria","43",8.7
2016-01-01,"Victoria","43",10.3
2017-01-01,"Victoria","43",8.5
2018-01-01,"Victoria","43",9.6
2019-01-01,"Victoria","43",9
2020-01-01,"Victoria","43",8.4
2021-01-01,"Victoria","43",7.3
2022-01-01,"Victoria","43",7.5
1975-01-01,"Western Australia","43",2.4
1976-01-01,"Western Australia","43",3.6
1977-01-01,"Western Australia","43",3.4
1978-01-01,"Western Australia","43",1.3
1979-01-01,"Western Australia","43",1.7
1980-01-01,"Western Australia","43",1.7
1981-01-01,"Western Australia","43",1.7
1982-01-01,"Western Australia","43",1.6
1983-01-01,"Western Australia","43",1.6
1984-01-01,"Western Australia","43",2
1985-01-01,"Western Australia","43",1.2
1986-01-01,"Western Australia","43",0.8
1987-01-01,"Western Australia","43",2.2
1988-01-01,"Western Australia","43",2.2
1989-01-01,"Western Australia","43",1.9
1990-01-01,"Western Australia","43",3.2
1991-01-01,"Western Australia","43",2.9
1992-01-01,"Western Australia","43",2.7
1993-01-01,"Western Australia","43",1.8
1994-01-01,"Western Australia","43",3
1995-01-01,"Western Australia","43",3.2
1996-01-01,"Western Australia","43",3.1
1997-01-01,"Western Australia","43",3.4
1998-01-01,"Western Australia","43",4
1999-01-01,"Western Australia","43",3.1
2000-01-01,"Western Australia","43",4.1
2001-01-01,"Western Australia","43",4.1
2002-01-01,"Western Australia","43",4.3
2003-01-01,"Western Australia","43",4.4
2004-01-01,"Western Australia","43",3.9
2005-01-01,"Western Australia","43",5.9
2006-01-01,"Western Australia","43",4.4
2007-01-01,"Western Australia","43",5.9
2008-01-01,"Western Australia","43",5
2009-01-01,"Western Australia","43",5.7
2010-01-01,"Western Australia","43",6.4
2011-01-01,"Western Australia","43",7.7
2012-01-01,"Western Australia","43",6.5
2013-01-01,"Western Australia","43",6.8
2014-01-01,"Western Australia","43",7.4
2015-01-01,"Western Australia","43",8
2016-01-01,"Western Australia","43",7
2017-01-01,"Western Australia","43",7.2
2018-01-01,"Western Australia","43",7.4
2019-01-01,"Western Australia","43",8
2020-01-01,"Western Australia","43",6.8
2021-01-01,"Western Australia","43",6.2
2022-01-01,"Western Australia","43",5.6
1975-01-01,"Australia","44",1.9
1976-01-01,"Australia","44",1.8
1977-01-01,"Australia","44",1.5
1978-01-01,"Australia","44",1.4
1979-01-01,"Australia","44",1.6
1980-01-01,"Australia","44",1.1
1981-01-01,"Australia","44",1
1982-01-01,"Australia","44",1.2
1983-01-01,"Australia","44",1.1
1984-01-01,"Australia","44",1.2
1985-01-01,"Australia","44",1.4
1986-01-01,"Australia","44",1.1
1987-01-01,"Australia","44",1
1988-01-01,"Australia","44",0.9
1989-01-01,"Australia","44",1.3
1990-01-01,"Australia","44",1
1991-01-01,"Australia","44",1.3
1992-01-01,"Australia","44",1.5
1993-01-01,"Australia","44",1.4
1994-01-01,"Australia","44",1.3
1995-01-01,"Australia","44",1.6
1996-01-01,"Australia","44",1.9
1997-01-01,"Australia","44",1.7
1998-01-01,"Australia","44",1.6
1999-01-01,"Australia","44",2
2000-01-01,"Australia","44",2.2
2001-01-01,"Australia","44",2.2
2002-01-01,"Australia","44",2.4
2003-01-01,"Australia","44",2.3
2004-01-01,"Australia","44",2.6
2005-01-01,"Australia","44",2.9
2006-01-01,"Australia","44",2.7
2007-01-01,"Australia","44",3.3
2008-01-01,"Australia","44",3.4
2009-01-01,"Australia","44",3.6
2010-01-01,"Australia","44",3.6
2011-01-01,"Australia","44",3.8
2012-01-01,"Australia","44",4
2013-01-01,"Australia","44",4.2
2014-01-01,"Australia","44",4.2
2015-01-01,"Australia","44",4.2
2016-01-01,"Australia","44",4.3
2017-01-01,"Australia","44",4.6
2018-01-01,"Australia","44",4.7
2019-01-01,"Australia","44",4.5
2020-01-01,"Australia","44",4.4
2021-01-01,"Australia","44",4.1
2022-01-01,"Australia","44",4.5
1975-01-01,"Australian Capital Territory","44",1.9
1976-01-01,"Australian Capital Territory","44",2
1977-01-01,"Australian Capital Territory","44",3
1978-01-01,"Australian Capital Territory","44",0
1979-01-01,"Australian Capital Territory","44",2
1980-01-01,"Australian Capital Territory","44",0
1981-01-01,"Australian Capital Territory","44",3.1
1982-01-01,"Australian Capital Territory","44",1.6
1983-01-01,"Australian Capital Territory","44",0.7
1984-01-01,"Australian Capital Territory","44",2.2
1985-01-01,"Australian Capital Territory","44",3.3
1986-01-01,"Australian Capital Territory","44",0
1987-01-01,"Australian Capital Territory","44",1.2
1988-01-01,"Australian Capital Territory","44",0.5
1989-01-01,"Australian Capital Territory","44",2.6
1990-01-01,"Australian Capital Territory","44",0.5
1991-01-01,"Australian Capital Territory","44",2.4
1992-01-01,"Australian Capital Territory","44",2
1993-01-01,"Australian Capital Territory","44",1.2
1994-01-01,"Australian Capital Territory","44",1.2
1995-01-01,"Australian Capital Territory","44",0.8
1996-01-01,"Australian Capital Territory","44",2.4
1997-01-01,"Australian Capital Territory","44",1.2
1998-01-01,"Australian Capital Territory","44",1.6
1999-01-01,"Australian Capital Territory","44",2.5
2000-01-01,"Australian Capital Territory","44",2
2001-01-01,"Australian Capital Territory","44",1.2
2002-01-01,"Australian Capital Territory","44",3.7
2003-01-01,"Australian Capital Territory","44",2.3
2004-01-01,"Australian Capital Territory","44",4.7
2005-01-01,"Australian Capital Territory","44",3.5
2006-01-01,"Australian Capital Territory","44",3.8
2007-01-01,"Australian Capital Territory","44",3.2
2008-01-01,"Australian Capital Territory","44",5.4
2009-01-01,"Australian Capital Territory","44",4
2010-01-01,"Australian Capital Territory","44",3.9
2011-01-01,"Australian Capital Territory","44",6.1
2012-01-01,"Australian Capital Territory","44",4.3
2013-01-01,"Australian Capital Territory","44",4.4
2014-01-01,"Australian Capital Territory","44",8.1
2015-01-01,"Australian Capital Territory","44",4.8
2016-01-01,"Australian Capital Territory","44",6.1
2017-01-01,"Australian Capital Territory","44",4.7
2018-01-01,"Australian Capital Territory","44",6.3
2019-01-01,"Australian Capital Territory","44",5.5
2020-01-01,"Australian Capital Territory","44",4.6
2021-01-01,"Australian Capital Territory","44",3.7
2022-01-01,"Australian Capital Territory","44",6.5
1975-01-01,"New South Wales","44",1.6
1976-01-01,"New South Wales","44",1.8
1977-01-01,"New South Wales","44",1.5
1978-01-01,"New South Wales","44",1.2
1979-01-01,"New South Wales","44",1.7
1980-01-01,"New South Wales","44",1.2
1981-01-01,"New South Wales","44",1.4
1982-01-01,"New South Wales","44",1
1983-01-01,"New South Wales","44",0.9
1984-01-01,"New South Wales","44",1.3
1985-01-01,"New South Wales","44",1.5
1986-01-01,"New South Wales","44",1.2
1987-01-01,"New South Wales","44",0.9
1988-01-01,"New South Wales","44",0.9
1989-01-01,"New South Wales","44",1.3
1990-01-01,"New South Wales","44",0.9
1991-01-01,"New South Wales","44",1.2
1992-01-01,"New South Wales","44",1.5
1993-01-01,"New South Wales","44",1.8
1994-01-01,"New South Wales","44",1.3
1995-01-01,"New South Wales","44",1.5
1996-01-01,"New South Wales","44",1.8
1997-01-01,"New South Wales","44",1.9
1998-01-01,"New South Wales","44",1.7
1999-01-01,"New South Wales","44",2.4
2000-01-01,"New South Wales","44",2.7
2001-01-01,"New South Wales","44",2.2
2002-01-01,"New South Wales","44",2.7
2003-01-01,"New South Wales","44",2.5
2004-01-01,"New South Wales","44",2.8
2005-01-01,"New South Wales","44",3
2006-01-01,"New South Wales","44",3.3
2007-01-01,"New South Wales","44",3.9
2008-01-01,"New South Wales","44",4
2009-01-01,"New South Wales","44",4
2010-01-01,"New South Wales","44",3.6
2011-01-01,"New South Wales","44",3.8
2012-01-01,"New South Wales","44",4.1
2013-01-01,"New South Wales","44",4.2
2014-01-01,"New South Wales","44",4.3
2015-01-01,"New South Wales","44",5.1
2016-01-01,"New South Wales","44",4.5
2017-01-01,"New South Wales","44",4.8
2018-01-01,"New South Wales","44",5.5
2019-01-01,"New South Wales","44",5.1
2020-01-01,"New South Wales","44",4.9
2021-01-01,"New South Wales","44",4.9
2022-01-01,"New South Wales","44",4.9
1975-01-01,"Northern Territory","44",6.9
1976-01-01,"Northern Territory","44",15.4
1977-01-01,"Northern Territory","44",8.2
1978-01-01,"Northern Territory","44",9.6
1979-01-01,"Northern Territory","44",12.5
1980-01-01,"Northern Territory","44",5.7
1981-01-01,"Northern Territory","44",0
1982-01-01,"Northern Territory","44",3.8
1983-01-01,"Northern Territory","44",1.7
1984-01-01,"Northern Territory","44",3.2
1985-01-01,"Northern Territory","44",0
1986-01-01,"Northern Territory","44",5.5
1987-01-01,"Northern Territory","44",0
1988-01-01,"Northern Territory","44",0
1989-01-01,"Northern Territory","44",0
1990-01-01,"Northern Territory","44",0
1991-01-01,"Northern Territory","44",2.8
1992-01-01,"Northern Territory","44",1.8
1993-01-01,"Northern Territory","44",3.5
1994-01-01,"Northern Territory","44",1.8
1995-01-01,"Northern Territory","44",2.4
1996-01-01,"Northern Territory","44",0
1997-01-01,"Northern Territory","44",3.2
1998-01-01,"Northern Territory","44",2.2
1999-01-01,"Northern Territory","44",3.7
2000-01-01,"Northern Territory","44",4.8
2001-01-01,"Northern Territory","44",2.2
2002-01-01,"Northern Territory","44",2
2003-01-01,"Northern Territory","44",2.1
2004-01-01,"Northern Territory","44",2
2005-01-01,"Northern Territory","44",3.7
2006-01-01,"Northern Territory","44",3.9
2007-01-01,"Northern Territory","44",3.2
2008-01-01,"Northern Territory","44",2.6
2009-01-01,"Northern Territory","44",2.7
2010-01-01,"Northern Territory","44",1.9
2011-01-01,"Northern Territory","44",6.3
2012-01-01,"Northern Territory","44",1.9
2013-01-01,"Northern Territory","44",3.5
2014-01-01,"Northern Territory","44",5.3
2015-01-01,"Northern Territory","44",1.6
2016-01-01,"Northern Territory","44",4
2017-01-01,"Northern Territory","44",3.1
2018-01-01,"Northern Territory","44",3.7
2019-01-01,"Northern Territory","44",6.4
2020-01-01,"Northern Territory","44",7.3
2021-01-01,"Northern Territory","44",3.8
2022-01-01,"Northern Territory","44",4.2
1975-01-01,"Queensland","44",2.5
1976-01-01,"Queensland","44",1.6
1977-01-01,"Queensland","44",1.5
1978-01-01,"Queensland","44",2.4
