"fecha","Country","Purpose","Count"
2013-09-01,"USA","Holiday",80045
2013-10-01,"USA","Holiday",52816
2013-11-01,"USA","Holiday",45474
2013-12-01,"USA","Holiday",72323
2014-01-01,"USA","Holiday",39569
2014-02-01,"USA","Holiday",31128
2014-03-01,"USA","Holiday",40665
2014-04-01,"USA","Holiday",62912
2014-05-01,"USA","Holiday",52089
2014-06-01,"USA","Holiday",61906
2014-07-01,"USA","Holiday",49039
2014-08-01,"USA","Holiday",59383
2014-09-01,"USA","Holiday",78600
2014-10-01,"USA","Holiday",55450
2014-11-01,"USA","Holiday",44777
2014-12-01,"USA","Holiday",76089
2015-01-01,"USA","Holiday",43691
2015-02-01,"USA","Holiday",30899
2015-03-01,"USA","Holiday",46760
2015-04-01,"USA","Holiday",56470
2015-05-01,"USA","Holiday",54796
2015-06-01,"USA","Holiday",64780
2015-07-01,"USA","Holiday",54636
2015-08-01,"USA","Holiday",62347
2015-09-01,"USA","Holiday",80969
2015-10-01,"USA","Holiday",58064
2015-11-01,"USA","Holiday",43912
2015-12-01,"USA","Holiday",77789
2016-01-01,"USA","Holiday",47594
2016-02-01,"USA","Holiday",34013
2016-03-01,"USA","Holiday",48378
2016-04-01,"USA","Holiday",64046
2016-05-01,"USA","Holiday",58391
2016-06-01,"USA","Holiday",65660
2016-07-01,"USA","Holiday",57768
2016-08-01,"USA","Holiday",57052
2016-09-01,"USA","Holiday",81099
2016-10-01,"USA","Holiday",61815
2016-11-01,"USA","Holiday",45225
2016-12-01,"USA","Holiday",76398
2017-01-01,"USA","Holiday",49476
2017-02-01,"USA","Holiday",30445
2017-03-01,"USA","Holiday",46071
2017-04-01,"USA","Holiday",64222
2017-05-01,"USA","Holiday",55084
2017-06-01,"USA","Holiday",71526
2005-01-01,"USA","Other",570
2005-02-01,"USA","Other",457
2005-03-01,"USA","Other",377
2005-04-01,"USA","Other",294
2005-05-01,"USA","Other",424
2005-06-01,"USA","Other",642
2005-07-01,"USA","Other",449
2005-08-01,"USA","Other",507
2005-09-01,"USA","Other",380
2005-10-01,"USA","Other",781
2005-11-01,"USA","Other",536
2005-12-01,"USA","Other",558
2006-01-01,"USA","Other",718
2006-02-01,"USA","Other",429
2006-03-01,"USA","Other",510
2006-04-01,"USA","Other",545
2006-05-01,"USA","Other",301
2006-06-01,"USA","Other",535
2006-07-01,"USA","Other",849
2006-08-01,"USA","Other",875
2006-09-01,"USA","Other",271
2006-10-01,"USA","Other",419
2006-11-01,"USA","Other",420
2006-12-01,"USA","Other",603
2007-01-01,"USA","Other",879
2007-02-01,"USA","Other",445
2007-03-01,"USA","Other",519
2007-04-01,"USA","Other",738
2007-05-01,"USA","Other",339
2007-06-01,"USA","Other",456
2007-07-01,"USA","Other",528
2007-08-01,"USA","Other",818
2007-09-01,"USA","Other",263
2007-10-01,"USA","Other",738
2007-11-01,"USA","Other",572
2007-12-01,"USA","Other",505
2008-01-01,"USA","Other",1092
2008-02-01,"USA","Other",162
2008-03-01,"USA","Other",588
2008-04-01,"USA","Other",629
2008-05-01,"USA","Other",666
2008-06-01,"USA","Other",680
2008-07-01,"USA","Other",504
2008-08-01,"USA","Other",859
2008-09-01,"USA","Other",639
2008-10-01,"USA","Other",634
2008-11-01,"USA","Other",660
2008-12-01,"USA","Other",673
2009-01-01,"USA","Other",569
2009-02-01,"USA","Other",112
2009-03-01,"USA","Other",538
2009-04-01,"USA","Other",873
2009-05-01,"USA","Other",574
2009-06-01,"USA","Other",537
2009-07-01,"USA","Other",1024
2009-08-01,"USA","Other",461
2009-09-01,"USA","Other",675
2009-10-01,"USA","Other",758
2009-11-01,"USA","Other",978
2009-12-01,"USA","Other",620
2010-01-01,"USA","Other",680
2010-02-01,"USA","Other",454
2010-03-01,"USA","Other",518
2010-04-01,"USA","Other",628
2010-05-01,"USA","Other",553
2010-06-01,"USA","Other",1016
2010-07-01,"USA","Other",880
2010-08-01,"USA","Other",886
2010-09-01,"USA","Other",581
2010-10-01,"USA","Other",1031
2010-11-01,"USA","Other",840
2010-12-01,"USA","Other",675
2011-01-01,"USA","Other",585
2011-02-01,"USA","Other",903
2011-03-01,"USA","Other",1153
2011-04-01,"USA","Other",785
2011-05-01,"USA","Other",942
2011-06-01,"USA","Other",754
2011-07-01,"USA","Other",1273
2011-08-01,"USA","Other",946
2011-09-01,"USA","Other",727
2011-10-01,"USA","Other",794
2011-11-01,"USA","Other",780
2011-12-01,"USA","Other",961
2012-01-01,"USA","Other",940
2012-02-01,"USA","Other",831
2012-03-01,"USA","Other",684
2012-04-01,"USA","Other",1171
2012-05-01,"USA","Other",913
2012-06-01,"USA","Other",751
2012-07-01,"USA","Other",1357
2012-08-01,"USA","Other",879
2012-09-01,"USA","Other",879
2012-10-01,"USA","Other",679
2012-11-01,"USA","Other",592
2012-12-01,"USA","Other",550
2013-01-01,"USA","Other",1081
2013-02-01,"USA","Other",769
2013-03-01,"USA","Other",588
2013-04-01,"USA","Other",921
2013-05-01,"USA","Other",707
2013-06-01,"USA","Other",614
2013-07-01,"USA","Other",1438
2013-08-01,"USA","Other",1121
2013-09-01,"USA","Other",622
2013-10-01,"USA","Other",629
2013-11-01,"USA","Other",737
2013-12-01,"USA","Other",1160
2014-01-01,"USA","Other",817
2014-02-01,"USA","Other",746
2014-03-01,"USA","Other",1132
2014-04-01,"USA","Other",862
2014-05-01,"USA","Other",752
2014-06-01,"USA","Other",762
2014-07-01,"USA","Other",676
2014-08-01,"USA","Other",1036
2014-09-01,"USA","Other",635
2014-10-01,"USA","Other",815
2014-11-01,"USA","Other",1077
2014-12-01,"USA","Other",1369
2015-01-01,"USA","Other",1036
2015-02-01,"USA","Other",1008
2015-03-01,"USA","Other",942
2015-04-01,"USA","Other",1164
2015-05-01,"USA","Other",1640
2015-06-01,"USA","Other",1141
2015-07-01,"USA","Other",2112
2015-08-01,"USA","Other",917
2015-09-01,"USA","Other",1198
2015-10-01,"USA","Other",1094
2015-11-01,"USA","Other",672
2015-12-01,"USA","Other",563
2016-01-01,"USA","Other",1270
2016-02-01,"USA","Other",794
2016-03-01,"USA","Other",747
2016-04-01,"USA","Other",1662
2016-05-01,"USA","Other",750
2016-06-01,"USA","Other",797
2016-07-01,"USA","Other",997
2016-08-01,"USA","Other",515
2016-09-01,"USA","Other",1018
2016-10-01,"USA","Other",1177
2016-11-01,"USA","Other",738
2016-12-01,"USA","Other",1028
2017-01-01,"USA","Other",1280
2017-02-01,"USA","Other",676
2017-03-01,"USA","Other",883
2017-04-01,"USA","Other",1226
2017-05-01,"USA","Other",736
2017-06-01,"USA","Other",757
2005-01-01,"USA","Visiting Friends or Relatives",3082
2005-02-01,"USA","Visiting Friends or Relatives",2798
2005-03-01,"USA","Visiting Friends or Relatives",6371
2005-04-01,"USA","Visiting Friends or Relatives",4893
2005-05-01,"USA","Visiting Friends or Relatives",6433
2005-06-01,"USA","Visiting Friends or Relatives",9726
2005-07-01,"USA","Visiting Friends or Relatives",7104
2005-08-01,"USA","Visiting Friends or Relatives",6450
2005-09-01,"USA","Visiting Friends or Relatives",7477
2005-10-01,"USA","Visiting Friends or Relatives",4547
2005-11-01,"USA","Visiting Friends or Relatives",6236
2005-12-01,"USA","Visiting Friends or Relatives",11938
2006-01-01,"USA","Visiting Friends or Relatives",3301
2006-02-01,"USA","Visiting Friends or Relatives",3069
2006-03-01,"USA","Visiting Friends or Relatives",4523
2006-04-01,"USA","Visiting Friends or Relatives",7039
2006-05-01,"USA","Visiting Friends or Relatives",6913
2006-06-01,"USA","Visiting Friends or Relatives",10951
2006-07-01,"USA","Visiting Friends or Relatives",7320
2006-08-01,"USA","Visiting Friends or Relatives",7166
2006-09-01,"USA","Visiting Friends or Relatives",7452
2006-10-01,"USA","Visiting Friends or Relatives",4516
2006-11-01,"USA","Visiting Friends or Relatives",6447
2006-12-01,"USA","Visiting Friends or Relatives",12554
2007-01-01,"USA","Visiting Friends or Relatives",3376
2007-02-01,"USA","Visiting Friends or Relatives",3777
2007-03-01,"USA","Visiting Friends or Relatives",4604
2007-04-01,"USA","Visiting Friends or Relatives",6151
2007-05-01,"USA","Visiting Friends or Relatives",6282
2007-06-01,"USA","Visiting Friends or Relatives",9422
2007-07-01,"USA","Visiting Friends or Relatives",6815
2007-08-01,"USA","Visiting Friends or Relatives",7706
2007-09-01,"USA","Visiting Friends or Relatives",7026
2007-10-01,"USA","Visiting Friends or Relatives",5786
2007-11-01,"USA","Visiting Friends or Relatives",6657
2007-12-01,"USA","Visiting Friends or Relatives",14669
2008-01-01,"USA","Visiting Friends or Relatives",3834
2008-02-01,"USA","Visiting Friends or Relatives",4452
2008-03-01,"USA","Visiting Friends or Relatives",6905
2008-04-01,"USA","Visiting Friends or Relatives",6459
2008-05-01,"USA","Visiting Friends or Relatives",6700
2008-06-01,"USA","Visiting Friends or Relatives",9540
2008-07-01,"USA","Visiting Friends or Relatives",6753
2008-08-01,"USA","Visiting Friends or Relatives",6723
2008-09-01,"USA","Visiting Friends or Relatives",8188
2008-10-01,"USA","Visiting Friends or Relatives",5207
2008-11-01,"USA","Visiting Friends or Relatives",6158
2008-12-01,"USA","Visiting Friends or Relatives",12003
2009-01-01,"USA","Visiting Friends or Relatives",3332
2009-02-01,"USA","Visiting Friends or Relatives",3978
2009-03-01,"USA","Visiting Friends or Relatives",5607
2009-04-01,"USA","Visiting Friends or Relatives",9513
2009-05-01,"USA","Visiting Friends or Relatives",9285
2009-06-01,"USA","Visiting Friends or Relatives",13788
2009-07-01,"USA","Visiting Friends or Relatives",10669
2009-08-01,"USA","Visiting Friends or Relatives",8197
2009-09-01,"USA","Visiting Friends or Relatives",9304
2009-10-01,"USA","Visiting Friends or Relatives",7814
2009-11-01,"USA","Visiting Friends or Relatives",7809
2009-12-01,"USA","Visiting Friends or Relatives",11877
2010-01-01,"USA","Visiting Friends or Relatives",5239
2010-02-01,"USA","Visiting Friends or Relatives",5501
2010-03-01,"USA","Visiting Friends or Relatives",7128
2010-04-01,"USA","Visiting Friends or Relatives",6741
2010-05-01,"USA","Visiting Friends or Relatives",9984
2010-06-01,"USA","Visiting Friends or Relatives",13215
2010-07-01,"USA","Visiting Friends or Relatives",8635
2010-08-01,"USA","Visiting Friends or Relatives",9662
2010-09-01,"USA","Visiting Friends or Relatives",9294
2010-10-01,"USA","Visiting Friends or Relatives",8341
2010-11-01,"USA","Visiting Friends or Relatives",9182
2010-12-01,"USA","Visiting Friends or Relatives",15177
2011-01-01,"USA","Visiting Friends or Relatives",5994
2011-02-01,"USA","Visiting Friends or Relatives",6195
2011-03-01,"USA","Visiting Friends or Relatives",7063
2011-04-01,"USA","Visiting Friends or Relatives",7696
2011-05-01,"USA","Visiting Friends or Relatives",10139
2011-06-01,"USA","Visiting Friends or Relatives",12293
2011-07-01,"USA","Visiting Friends or Relatives",9940
2011-08-01,"USA","Visiting Friends or Relatives",9407
2011-09-01,"USA","Visiting Friends or Relatives",10008
2011-10-01,"USA","Visiting Friends or Relatives",7814
2011-11-01,"USA","Visiting Friends or Relatives",8771
2011-12-01,"USA","Visiting Friends or Relatives",14643
2012-01-01,"USA","Visiting Friends or Relatives",6297
2012-02-01,"USA","Visiting Friends or Relatives",6653
2012-03-01,"USA","Visiting Friends or Relatives",9694
2012-04-01,"USA","Visiting Friends or Relatives",9247
2012-05-01,"USA","Visiting Friends or Relatives",11989
2012-06-01,"USA","Visiting Friends or Relatives",12627
2012-07-01,"USA","Visiting Friends or Relatives",9034
2012-08-01,"USA","Visiting Friends or Relatives",9327
2012-09-01,"USA","Visiting Friends or Relatives",10540
2012-10-01,"USA","Visiting Friends or Relatives",7707
2012-11-01,"USA","Visiting Friends or Relatives",10341
2012-12-01,"USA","Visiting Friends or Relatives",15160
2013-01-01,"USA","Visiting Friends or Relatives",6328
2013-02-01,"USA","Visiting Friends or Relatives",6267
2013-03-01,"USA","Visiting Friends or Relatives",9635
2013-04-01,"USA","Visiting Friends or Relatives",10383
2013-05-01,"USA","Visiting Friends or Relatives",11133
2013-06-01,"USA","Visiting Friends or Relatives",13054
2013-07-01,"USA","Visiting Friends or Relatives",8996
2013-08-01,"USA","Visiting Friends or Relatives",11171
2013-09-01,"USA","Visiting Friends or Relatives",11474
2013-10-01,"USA","Visiting Friends or Relatives",9596
2013-11-01,"USA","Visiting Friends or Relatives",8671
2013-12-01,"USA","Visiting Friends or Relatives",16351
2014-01-01,"USA","Visiting Friends or Relatives",6659
2014-02-01,"USA","Visiting Friends or Relatives",6234
2014-03-01,"USA","Visiting Friends or Relatives",8752
2014-04-01,"USA","Visiting Friends or Relatives",10798
2014-05-01,"USA","Visiting Friends or Relatives",10070
2014-06-01,"USA","Visiting Friends or Relatives",13919
2014-07-01,"USA","Visiting Friends or Relatives",10495
2014-08-01,"USA","Visiting Friends or Relatives",11684
2014-09-01,"USA","Visiting Friends or Relatives",11468
2014-10-01,"USA","Visiting Friends or Relatives",11106
2014-11-01,"USA","Visiting Friends or Relatives",10848
2014-12-01,"USA","Visiting Friends or Relatives",20068
2015-01-01,"USA","Visiting Friends or Relatives",9364
2015-02-01,"USA","Visiting Friends or Relatives",8384
2015-03-01,"USA","Visiting Friends or Relatives",11299
2015-04-01,"USA","Visiting Friends or Relatives",11186
2015-05-01,"USA","Visiting Friends or Relatives",13010
2015-06-01,"USA","Visiting Friends or Relatives",14099
2015-07-01,"USA","Visiting Friends or Relatives",14333
2015-08-01,"USA","Visiting Friends or Relatives",13355
2015-09-01,"USA","Visiting Friends or Relatives",14494
2015-10-01,"USA","Visiting Friends or Relatives",13406
2015-11-01,"USA","Visiting Friends or Relatives",11085
2015-12-01,"USA","Visiting Friends or Relatives",22771
2016-01-01,"USA","Visiting Friends or Relatives",11453
2016-02-01,"USA","Visiting Friends or Relatives",7095
2016-03-01,"USA","Visiting Friends or Relatives",12767
2016-04-01,"USA","Visiting Friends or Relatives",13798
2016-05-01,"USA","Visiting Friends or Relatives",13281
2016-06-01,"USA","Visiting Friends or Relatives",16640
2016-07-01,"USA","Visiting Friends or Relatives",15681
2016-08-01,"USA","Visiting Friends or Relatives",13670
2016-09-01,"USA","Visiting Friends or Relatives",15375
2016-10-01,"USA","Visiting Friends or Relatives",13999
2016-11-01,"USA","Visiting Friends or Relatives",12726
2016-12-01,"USA","Visiting Friends or Relatives",26749
2017-01-01,"USA","Visiting Friends or Relatives",12190
2017-02-01,"USA","Visiting Friends or Relatives",9283
2017-03-01,"USA","Visiting Friends or Relatives",11526
2017-04-01,"USA","Visiting Friends or Relatives",14411
2017-05-01,"USA","Visiting Friends or Relatives",14545
2017-06-01,"USA","Visiting Friends or Relatives",16464
2005-01-01,"United Kingdom","Business",2955
2005-02-01,"United Kingdom","Business",4304
2005-03-01,"United Kingdom","Business",4005
2005-04-01,"United Kingdom","Business",4473
2005-05-01,"United Kingdom","Business",5623
2005-06-01,"United Kingdom","Business",6766
2005-07-01,"United Kingdom","Business",4827
2005-08-01,"United Kingdom","Business",3906
2005-09-01,"United Kingdom","Business",6316
2005-10-01,"United Kingdom","Business",4495
2005-11-01,"United Kingdom","Business",4203
2005-12-01,"United Kingdom","Business",1726
2006-01-01,"United Kingdom","Business",3772
2006-02-01,"United Kingdom","Business",3181
2006-03-01,"United Kingdom","Business",4459
2006-04-01,"United Kingdom","Business",3544
2006-05-01,"United Kingdom","Business",5600
2006-06-01,"United Kingdom","Business",4760
2006-07-01,"United Kingdom","Business",4243
2006-08-01,"United Kingdom","Business",3641
2006-09-01,"United Kingdom","Business",6612
2006-10-01,"United Kingdom","Business",5408
2006-11-01,"United Kingdom","Business",3916
2006-12-01,"United Kingdom","Business",1882
2007-01-01,"United Kingdom","Business",3394
2007-02-01,"United Kingdom","Business",3386
2007-03-01,"United Kingdom","Business",3941
2007-04-01,"United Kingdom","Business",4713
2007-05-01,"United Kingdom","Business",6265
2007-06-01,"United Kingdom","Business",5736
2007-07-01,"United Kingdom","Business",6252
2007-08-01,"United Kingdom","Business",5278
2007-09-01,"United Kingdom","Business",5667
2007-10-01,"United Kingdom","Business",5571
2007-11-01,"United Kingdom","Business",4183
2007-12-01,"United Kingdom","Business",2537
2008-01-01,"United Kingdom","Business",4038
2008-02-01,"United Kingdom","Business",3698
2008-03-01,"United Kingdom","Business",4748
2008-04-01,"United Kingdom","Business",5189
2008-05-01,"United Kingdom","Business",7045
2008-06-01,"United Kingdom","Business",7221
2008-07-01,"United Kingdom","Business",4874
2008-08-01,"United Kingdom","Business",5396
2008-09-01,"United Kingdom","Business",6265
2008-10-01,"United Kingdom","Business",4668
2008-11-01,"United Kingdom","Business",4480
2008-12-01,"United Kingdom","Business",2047
2009-01-01,"United Kingdom","Business",3013
2009-02-01,"United Kingdom","Business",3783
2009-03-01,"United Kingdom","Business",4325
2009-04-01,"United Kingdom","Business",3195
2009-05-01,"United Kingdom","Business",5762
2009-06-01,"United Kingdom","Business",6181
2009-07-01,"United Kingdom","Business",4226
2009-08-01,"United Kingdom","Business",4038
2009-09-01,"United Kingdom","Business",6112
2009-10-01,"United Kingdom","Business",3868
2009-11-01,"United Kingdom","Business",4603
2009-12-01,"United Kingdom","Business",2329
2010-01-01,"United Kingdom","Business",3323
2010-02-01,"United Kingdom","Business",3285
2010-03-01,"United Kingdom","Business",3742
2010-04-01,"United Kingdom","Business",4383
2010-05-01,"United Kingdom","Business",5647
2010-06-01,"United Kingdom","Business",7351
2010-07-01,"United Kingdom","Business",5627
2010-08-01,"United Kingdom","Business",5882
2010-09-01,"United Kingdom","Business",6846
2010-10-01,"United Kingdom","Business",5138
2010-11-01,"United Kingdom","Business",4186
2010-12-01,"United Kingdom","Business",1993
2011-01-01,"United Kingdom","Business",4314
2011-02-01,"United Kingdom","Business",3210
2011-03-01,"United Kingdom","Business",4961
2011-04-01,"United Kingdom","Business",4308
2011-05-01,"United Kingdom","Business",7016
2011-06-01,"United Kingdom","Business",7682
2011-07-01,"United Kingdom","Business",5674
2011-08-01,"United Kingdom","Business",4400
2011-09-01,"United Kingdom","Business",6125
2011-10-01,"United Kingdom","Business",4285
2011-11-01,"United Kingdom","Business",3981
2011-12-01,"United Kingdom","Business",2800
2012-01-01,"United Kingdom","Business",3794
2012-02-01,"United Kingdom","Business",3936
2012-03-01,"United Kingdom","Business",6148
2012-04-01,"United Kingdom","Business",5270
2012-05-01,"United Kingdom","Business",5200
2012-06-01,"United Kingdom","Business",6451
2012-07-01,"United Kingdom","Business",4948
2012-08-01,"United Kingdom","Business",4083
2012-09-01,"United Kingdom","Business",7465
2012-10-01,"United Kingdom","Business",4779
2012-11-01,"United Kingdom","Business",3191
2012-12-01,"United Kingdom","Business",1891
2013-01-01,"United Kingdom","Business",3981
2013-02-01,"United Kingdom","Business",3452
2013-03-01,"United Kingdom","Business",3543
2013-04-01,"United Kingdom","Business",5798
2013-05-01,"United Kingdom","Business",5720
2013-06-01,"United Kingdom","Business",7687
2013-07-01,"United Kingdom","Business",6243
2013-08-01,"United Kingdom","Business",4976
2013-09-01,"United Kingdom","Business",6214
2013-10-01,"United Kingdom","Business",5058
2013-11-01,"United Kingdom","Business",4460
2013-12-01,"United Kingdom","Business",2113
2014-01-01,"United Kingdom","Business",2934
2014-02-01,"United Kingdom","Business",2880
2014-03-01,"United Kingdom","Business",6024
2014-04-01,"United Kingdom","Business",4054
2014-05-01,"United Kingdom","Business",6093
2014-06-01,"United Kingdom","Business",7196
2014-07-01,"United Kingdom","Business",5785
2014-08-01,"United Kingdom","Business",6100
2014-09-01,"United Kingdom","Business",6504
2014-10-01,"United Kingdom","Business",4841
2014-11-01,"United Kingdom","Business",4624
2014-12-01,"United Kingdom","Business",1630
2015-01-01,"United Kingdom","Business",3172
2015-02-01,"United Kingdom","Business",3399
2015-03-01,"United Kingdom","Business",5256
2015-04-01,"United Kingdom","Business",6155
2015-05-01,"United Kingdom","Business",6821
2015-06-01,"United Kingdom","Business",7057
2015-07-01,"United Kingdom","Business",5226
2015-08-01,"United Kingdom","Business",5605
2015-09-01,"United Kingdom","Business",6182
2015-10-01,"United Kingdom","Business",5948
2015-11-01,"United Kingdom","Business",5321
2015-12-01,"United Kingdom","Business",2422
2016-01-01,"United Kingdom","Business",3341
2016-02-01,"United Kingdom","Business",4055
2016-03-01,"United Kingdom","Business",3469
2016-04-01,"United Kingdom","Business",5096
2016-05-01,"United Kingdom","Business",7338
2016-06-01,"United Kingdom","Business",7185
2016-07-01,"United Kingdom","Business",5509
2016-08-01,"United Kingdom","Business",6593
2016-09-01,"United Kingdom","Business",7460
2016-10-01,"United Kingdom","Business",5531
2016-11-01,"United Kingdom","Business",5370
2016-12-01,"United Kingdom","Business",3255
2017-01-01,"United Kingdom","Business",4630
2017-02-01,"United Kingdom","Business",3880
2017-03-01,"United Kingdom","Business",6420
2017-04-01,"United Kingdom","Business",4684
2017-05-01,"United Kingdom","Business",8105
2017-06-01,"United Kingdom","Business",8201
2005-01-01,"United Kingdom","Education",556
2005-02-01,"United Kingdom","Education",373
2005-03-01,"United Kingdom","Education",139
2005-04-01,"United Kingdom","Education",348
2005-05-01,"United Kingdom","Education",93
2005-06-01,"United Kingdom","Education",876
2005-07-01,"United Kingdom","Education",198
2005-08-01,"United Kingdom","Education",413
2005-09-01,"United Kingdom","Education",549
2005-10-01,"United Kingdom","Education",76
2005-11-01,"United Kingdom","Education",145
2005-12-01,"United Kingdom","Education",431
2006-01-01,"United Kingdom","Education",563
2006-02-01,"United Kingdom","Education",128
2006-03-01,"United Kingdom","Education",174
2006-04-01,"United Kingdom","Education",174
2006-05-01,"United Kingdom","Education",117
2006-06-01,"United Kingdom","Education",421
2006-07-01,"United Kingdom","Education",259
2006-08-01,"United Kingdom","Education",413
2006-09-01,"United Kingdom","Education",547
2006-10-01,"United Kingdom","Education",115
2006-11-01,"United Kingdom","Education",317
2006-12-01,"United Kingdom","Education",450
2007-01-01,"United Kingdom","Education",759
2007-02-01,"United Kingdom","Education",21
2007-03-01,"United Kingdom","Education",282
2007-04-01,"United Kingdom","Education",546
2007-05-01,"United Kingdom","Education",189
2007-06-01,"United Kingdom","Education",568
2007-07-01,"United Kingdom","Education",528
2007-08-01,"United Kingdom","Education",373
2007-09-01,"United Kingdom","Education",1226
2007-10-01,"United Kingdom","Education",145
2007-11-01,"United Kingdom","Education",126
2007-12-01,"United Kingdom","Education",382
2008-01-01,"United Kingdom","Education",891
2008-02-01,"United Kingdom","Education",243
2008-03-01,"United Kingdom","Education",228
2008-04-01,"United Kingdom","Education",739
2008-05-01,"United Kingdom","Education",178
2008-06-01,"United Kingdom","Education",347
2008-07-01,"United Kingdom","Education",316
2008-08-01,"United Kingdom","Education",441
2008-09-01,"United Kingdom","Education",836
2008-10-01,"United Kingdom","Education",153
2008-11-01,"United Kingdom","Education",408
2008-12-01,"United Kingdom","Education",660
2009-01-01,"United Kingdom","Education",469
2009-02-01,"United Kingdom","Education",52
2009-03-01,"United Kingdom","Education",154
2009-04-01,"United Kingdom","Education",348
2009-05-01,"United Kingdom","Education",228
2009-06-01,"United Kingdom","Education",330
2009-07-01,"United Kingdom","Education",218
2009-08-01,"United Kingdom","Education",456
2009-09-01,"United Kingdom","Education",745
2009-10-01,"United Kingdom","Education",153
2009-11-01,"United Kingdom","Education",255
2009-12-01,"United Kingdom","Education",246
2010-01-01,"United Kingdom","Education",535
2010-02-01,"United Kingdom","Education",51
2010-03-01,"United Kingdom","Education",178
2010-04-01,"United Kingdom","Education",266
2010-05-01,"United Kingdom","Education",330
2010-06-01,"United Kingdom","Education",570
2010-07-01,"United Kingdom","Education",498
2010-08-01,"United Kingdom","Education",381
2010-09-01,"United Kingdom","Education",1369
2010-10-01,"United Kingdom","Education",126
2010-11-01,"United Kingdom","Education",306
2010-12-01,"United Kingdom","Education",585
2011-01-01,"United Kingdom","Education",423
2011-02-01,"United Kingdom","Education",102
2011-03-01,"United Kingdom","Education",205
2011-04-01,"United Kingdom","Education",910
2011-05-01,"United Kingdom","Education",457
2011-06-01,"United Kingdom","Education",542
2011-07-01,"United Kingdom","Education",443
2011-08-01,"United Kingdom","Education",597
2011-09-01,"United Kingdom","Education",1147
2011-10-01,"United Kingdom","Education",317
2011-11-01,"United Kingdom","Education",177
2011-12-01,"United Kingdom","Education",433
2012-01-01,"United Kingdom","Education",697
2012-02-01,"United Kingdom","Education",237
2012-03-01,"United Kingdom","Education",278
2012-04-01,"United Kingdom","Education",223
2012-05-01,"United Kingdom","Education",226
2012-06-01,"United Kingdom","Education",560
2012-07-01,"United Kingdom","Education",694
2012-08-01,"United Kingdom","Education",684
2012-09-01,"United Kingdom","Education",1184
2012-10-01,"United Kingdom","Education",276
2012-11-01,"United Kingdom","Education",228
2012-12-01,"United Kingdom","Education",331
2013-01-01,"United Kingdom","Education",766
2013-02-01,"United Kingdom","Education",204
2013-03-01,"United Kingdom","Education",432
2013-04-01,"United Kingdom","Education",466
2013-05-01,"United Kingdom","Education",490
2013-06-01,"United Kingdom","Education",774
2013-07-01,"United Kingdom","Education",459
2013-08-01,"United Kingdom","Education",660
2013-09-01,"United Kingdom","Education",748
2013-10-01,"United Kingdom","Education",117
2013-11-01,"United Kingdom","Education",175
2013-12-01,"United Kingdom","Education",261
2014-01-01,"United Kingdom","Education",1055
2014-02-01,"United Kingdom","Education",194
2014-03-01,"United Kingdom","Education",153
2014-04-01,"United Kingdom","Education",563
2014-05-01,"United Kingdom","Education",255
2014-06-01,"United Kingdom","Education",789
2014-07-01,"United Kingdom","Education",306
2014-08-01,"United Kingdom","Education",378
2014-09-01,"United Kingdom","Education",1013
2014-10-01,"United Kingdom","Education",307
2014-11-01,"United Kingdom","Education",510
2014-12-01,"United Kingdom","Education",789
2015-01-01,"United Kingdom","Education",725
2015-02-01,"United Kingdom","Education",73
2015-03-01,"United Kingdom","Education",419
2015-04-01,"United Kingdom","Education",408
2015-05-01,"United Kingdom","Education",306
2015-06-01,"United Kingdom","Education",784
2015-07-01,"United Kingdom","Education",629
2015-08-01,"United Kingdom","Education",572
2015-09-01,"United Kingdom","Education",1423
2015-10-01,"United Kingdom","Education",208
2015-11-01,"United Kingdom","Education",195
2015-12-01,"United Kingdom","Education",706
2016-01-01,"United Kingdom","Education",681
2016-02-01,"United Kingdom","Education",366
2016-03-01,"United Kingdom","Education",509
2016-04-01,"United Kingdom","Education",457
2016-05-01,"United Kingdom","Education",147
2016-06-01,"United Kingdom","Education",1068
2016-07-01,"United Kingdom","Education",593
2016-08-01,"United Kingdom","Education",1060
2016-09-01,"United Kingdom","Education",1269
2016-10-01,"United Kingdom","Education",192
2016-11-01,"United Kingdom","Education",357
2016-12-01,"United Kingdom","Education",459
2017-01-01,"United Kingdom","Education",884
2017-02-01,"United Kingdom","Education",18
2017-03-01,"United Kingdom","Education",424
2017-04-01,"United Kingdom","Education",311
2017-05-01,"United Kingdom","Education",367
2017-06-01,"United Kingdom","Education",612
2005-01-01,"United Kingdom","Employment",3043
2005-02-01,"United Kingdom","Employment",1381
2005-03-01,"United Kingdom","Employment",1479
2005-04-01,"United Kingdom","Employment",1688
2005-05-01,"United Kingdom","Employment",857
2005-06-01,"United Kingdom","Employment",968
2005-07-01,"United Kingdom","Employment",683
2005-08-01,"United Kingdom","Employment",761
2005-09-01,"United Kingdom","Employment",820
2005-10-01,"United Kingdom","Employment",978
2005-11-01,"United Kingdom","Employment",796
2005-12-01,"United Kingdom","Employment",1166
2006-01-01,"United Kingdom","Employment",3117
2006-02-01,"United Kingdom","Employment",1208
2006-03-01,"United Kingdom","Employment",1747
2006-04-01,"United Kingdom","Employment",1719
2006-05-01,"United Kingdom","Employment",966
2006-06-01,"United Kingdom","Employment",823
2006-07-01,"United Kingdom","Employment",886
2006-08-01,"United Kingdom","Employment",769
2006-09-01,"United Kingdom","Employment",569
